customer_id,first_name,last_name,email,city,state
813,Neville,Mcclain,neville.mcclain@yahoo.com,West Hempstead,NY
814,Ghislaine,Compton,ghislaine.compton@aol.com,Lindenhurst,NY
815,Leanna,Manning,leanna.manning@yahoo.com,Hicksville,NY
816,Marshall,Johnson,marshall.johnson@yahoo.com,Vista,CA
817,Zelda,Pratt,zelda.pratt@gmail.com,Lancaster,NY
818,Joel,Wynn,joel.wynn@aol.com,San Diego,CA
819,Yahaira,Robertson,yahaira.robertson@yahoo.com,Endicott,NY
820,Sandy,Mills,sandy.mills@gmail.com,Schenectady,NY
821,Cassidy,Clark,cassidy.clark@hotmail.com,Astoria,NY
822,Kristy,Watkins,kristy.watkins@gmail.com,Howard Beach,NY
823,Tina,Bush,tina.bush@aol.com,Maspeth,NY
824,Veronika,Rollins,veronika.rollins@yahoo.com,Webster,NY
825,Kristel,Byrd,kristel.byrd@hotmail.com,Hicksville,NY
826,Shay,Stephenson,shay.stephenson@aol.com,Smithtown,NY
827,George,Pickett,george.pickett@msn.com,Sunnyside,NY
828,Renato,Morton,renato.morton@msn.com,Mount Vernon,NY
829,Marcy,Rodriguez,marcy.rodriguez@gmail.com,Lockport,NY
830,Edmund,Gaines,edmund.gaines@gmail.com,Copperas Cove,TX
831,Lory,Berg,lory.berg@aol.com,Oswego,NY
832,Pamala,Fowler,pamala.fowler@gmail.com,Ballston Spa,NY
833,Leone,Emerson,leone.emerson@msn.com,Whitestone,NY
834,Brain,Skinner,brain.skinner@hotmail.com,Euless,TX
835,Roseanne,Maynard,roseanne.maynard@yahoo.com,Euless,TX
836,Corinna,Adams,corinna.adams@msn.com,Rosedale,NY
837,Kellye,Campbell,kellye.campbell@gmail.com,Baldwinsville,NY
838,Erna,Sloan,erna.sloan@aol.com,Howard Beach,NY
839,Carolann,Russell,carolann.russell@hotmail.com,Glen Cove,NY
840,Gilbert,Calhoun,gilbert.calhoun@msn.com,East Elmhurst,NY
841,Manie,Maxwell,manie.maxwell@gmail.com,Ronkonkoma,NY
842,Giselle,Robles,giselle.robles@hotmail.com,San Angelo,TX
843,Tessie,Farmer,tessie.farmer@msn.com,Plattsburgh,NY
844,Felica,Munoz,felica.munoz@aol.com,South Ozone Park,NY
845,Kathyrn,Bush,kathyrn.bush@gmail.com,Bronx,NY
846,Sylvester,Chan,sylvester.chan@hotmail.com,Rocklin,CA
847,Lizette,Ellison,lizette.ellison@hotmail.com,Port Washington,NY
848,Ernestina,Skinner,ernestina.skinner@hotmail.com,Elmhurst,NY
849,Phyllis,Hill,phyllis.hill@yahoo.com,Syosset,NY
850,Stephanie,Browning,stephanie.browning@yahoo.com,Rowlett,TX
851,Arlena,Buckner,arlena.buckner@hotmail.com,New Hyde Park,NY
852,Lezlie,Thompson,lezlie.thompson@yahoo.com,Freeport,NY
853,Brittney,Rojas,brittney.rojas@aol.com,Kingston,NY
854,Phylis,Adkins,phylis.adkins@msn.com,New York,NY
855,Lean,Stark,lean.stark@msn.com,Upland,CA
856,Lara,Guy,lara.guy@aol.com,Ronkonkoma,NY
857,Inga,Koch,inga.koch@msn.com,New Windsor,NY
858,Klara,Kim,klara.kim@gmail.com,Rome,NY
859,Julianne,Shannon,julianne.shannon@hotmail.com,Sugar Land,TX
860,Loni,Mullen,loni.mullen@msn.com,South Ozone Park,NY
861,Olympia,Figueroa,olympia.figueroa@hotmail.com,Hopewell Junction,NY
862,Mellie,Puckett,mellie.puckett@yahoo.com,Fresh Meadows,NY
863,Shonta,Preston,shonta.preston@msn.com,Utica,NY
864,Lore,Sykes,lore.sykes@aol.com,Buffalo,NY
865,Julia,Joyner,julia.joyner@msn.com,Astoria,NY
866,Lynwood,Jackson,lynwood.jackson@aol.com,Longview,TX
867,Rosalva,Hamilton,rosalva.hamilton@aol.com,Campbell,CA
868,Domingo,Casey,domingo.casey@msn.com,San Jose,CA
869,Rodrigo,Durham,rodrigo.durham@aol.com,Richmond Hill,NY
870,Dwain,Carlson,dwain.carlson@gmail.com,Smithtown,NY
871,Erlinda,Humphrey,erlinda.humphrey@hotmail.com,New Windsor,NY
872,Silas,Tate,silas.tate@yahoo.com,Corpus Christi,TX
873,Patience,Clayton,patience.clayton@hotmail.com,Niagara Falls,NY
874,Mila,Good,mila.good@yahoo.com,Plattsburgh,NY
875,Tanesha,Sawyer,tanesha.sawyer@aol.com,Rosedale,NY
876,Onita,Macdonald,onita.macdonald@yahoo.com,Glen Cove,NY
877,Janine,Manning,janine.manning@gmail.com,Howard Beach,NY
878,Melodie,Melton,melodie.melton@yahoo.com,Smithtown,NY
879,Ethelyn,Ray,ethelyn.ray@yahoo.com,Garden City,NY
880,Phebe,Turner,phebe.turner@aol.com,Sunnyside,NY
881,Chloe,Patel,chloe.patel@yahoo.com,Santa Monica,CA
882,Hilda,Harvey,hilda.harvey@gmail.com,Ballston Spa,NY
883,Gilberte,Duke,gilberte.duke@gmail.com,El Paso,TX
884,Willian,Hardin,willian.hardin@msn.com,Oswego,NY
885,Janna,Hayden,janna.hayden@msn.com,Longview,TX
886,Letisha,May,letisha.may@yahoo.com,North Tonawanda,NY
887,Graig,Cannon,graig.cannon@gmail.com,Syosset,NY
888,Coleen,Navarro,coleen.navarro@aol.com,Webster,NY
889,Lucilla,Williams,lucilla.williams@hotmail.com,San Carlos,CA
890,Rosanne,George,rosanne.george@yahoo.com,Ossining,NY
891,Ashlie,Parrish,ashlie.parrish@hotmail.com,Monsey,NY
892,Alissa,Craft,alissa.craft@hotmail.com,Ossining,NY
893,Letty,Cobb,letty.cobb@msn.com,Depew,NY
894,Nathaniel,Richard,nathaniel.richard@gmail.com,New Windsor,NY
895,Elaina,Key,elaina.key@msn.com,Plainview,NY
896,Stefani,Gamble,stefani.gamble@aol.com,New City,NY
897,Bettyann,Acosta,bettyann.acosta@gmail.com,Lancaster,NY
898,Crysta,Velez,crysta.velez@yahoo.com,Houston,TX
899,Carisa,Carpenter,carisa.carpenter@hotmail.com,Victoria,TX
900,Jule,Davenport,jule.davenport@aol.com,San Carlos,CA
901,Lonna,Franks,lonna.franks@yahoo.com,Ontario,CA
902,Elease,Dejesus,elease.dejesus@gmail.com,Oswego,NY
903,Maira,Long,maira.long@msn.com,Hicksville,NY
904,Jana,Thomas,jana.thomas@yahoo.com,San Jose,CA
905,Hae,Ramirez,hae.ramirez@hotmail.com,Baldwinsville,NY
906,Erik,Leblanc,erik.leblanc@aol.com,Sugar Land,TX
907,Daina,Sampson,daina.sampson@msn.com,Longview,TX
908,Delmar,Wise,delmar.wise@yahoo.com,Lockport,NY
909,Alita,Salinas,alita.salinas@hotmail.com,Uniondale,NY
910,Elenore,William,elenore.william@msn.com,Mcallen,TX
911,Nikita,Roy,nikita.roy@aol.com,Pittsford,NY
912,Inocencia,Key,inocencia.key@hotmail.com,Massapequa Park,NY
913,Liliana,Kerr,liliana.kerr@yahoo.com,Desoto,TX
914,Hortencia,O'neil,hortencia.o'neil@hotmail.com,Rockville Centre,NY
915,Beryl,Bennett,beryl.bennett@aol.com,Sacramento,CA
916,Alishia,Elliott,alishia.elliott@aol.com,Mount Vernon,NY
917,Vernia,Madden,vernia.madden@aol.com,Troy,NY
918,Kristel,Bullock,kristel.bullock@yahoo.com,Smithtown,NY
919,Ruthanne,Hoover,ruthanne.hoover@aol.com,Torrance,CA
920,James,Robles,james.robles@aol.com,North Tonawanda,NY
921,Evelin,Vargas,evelin.vargas@msn.com,Webster,NY
922,Elvia,Cardenas,elvia.cardenas@hotmail.com,Massapequa,NY
923,Randee,Pitts,randee.pitts@msn.com,Canyon Country,CA
924,Lea,Irwin,lea.irwin@gmail.com,New Windsor,NY
925,Bryce,Monroe,bryce.monroe@aol.com,Kingston,NY
926,Katina,Mcintosh,katina.mcintosh@yahoo.com,Bakersfield,CA
927,Guillermo,Hart,guillermo.hart@hotmail.com,New York,NY
928,Joann,Barber,joann.barber@gmail.com,Santa Monica,CA
929,Thurman,Ellis,thurman.ellis@gmail.com,Pleasanton,CA
930,Delana,Wagner,delana.wagner@aol.com,Clifton Park,NY
931,Porter,Bass,porter.bass@hotmail.com,San Angelo,TX
932,Yvonne,Bean,yvonne.bean@yahoo.com,Wappingers Falls,NY
933,Lurline,Rivers,lurline.rivers@msn.com,Howard Beach,NY
934,Ocie,Slater,ocie.slater@msn.com,Hamburg,NY
935,Genevie,Miles,genevie.miles@aol.com,Monroe,NY
936,Sherilyn,Wilcox,sherilyn.wilcox@gmail.com,Ossining,NY
937,Aida,Koch,aida.koch@gmail.com,West Hempstead,NY
938,Emory,O'connor,emory.o'connor@gmail.com,Rochester,NY
939,Maximina,Hutchinson,maximina.hutchinson@hotmail.com,Corpus Christi,TX
940,Marina,Hinton,marina.hinton@yahoo.com,Encino,CA
941,Danyell,Dickerson,danyell.dickerson@msn.com,Central Islip,NY
942,Davis,Long,davis.long@msn.com,Lancaster,NY
943,Lynn,Mcmahon,lynn.mcmahon@msn.com,Scarsdale,NY
944,Tonja,Henderson,tonja.henderson@aol.com,Scarsdale,NY
945,Krissy,Ochoa,krissy.ochoa@msn.com,Port Washington,NY
946,Angella,Bridges,angella.bridges@yahoo.com,Pittsford,NY
947,Angele,Castro,angele.castro@yahoo.com,Palos Verdes Peninsula,CA
948,Siobhan,Lang,siobhan.lang@gmail.com,Levittown,NY
949,Venessa,Frost,venessa.frost@msn.com,Scarsdale,NY
950,Verna,Solis,verna.solis@yahoo.com,Rochester,NY
951,Steve,Bender,steve.bender@gmail.com,Scarsdale,NY
952,Aileen,Marquez,aileen.marquez@msn.com,Torrance,CA
953,Kattie,Stevenson,kattie.stevenson@aol.com,Helotes,TX
954,Hassan,Nash,hassan.nash@yahoo.com,Hicksville,NY
955,Delfina,Gilliam,delfina.gilliam@hotmail.com,West Babylon,NY
956,Venus,Hewitt,venus.hewitt@msn.com,Farmingdale,NY
957,Stephen,Vega,stephen.vega@msn.com,Anaheim,CA
958,Ciera,Koch,ciera.koch@gmail.com,Euless,TX
959,Christel,Barber,christel.barber@hotmail.com,Sacramento,CA
960,Arline,Lawson,arline.lawson@gmail.com,Hempstead,NY
961,Iva,Wilcox,iva.wilcox@aol.com,Kingston,NY
962,Maple,Griffin,maple.griffin@gmail.com,Copperas Cove,TX
963,Anisha,Lang,anisha.lang@aol.com,Rome,NY
964,Brent,Calderon,brent.calderon@aol.com,Corpus Christi,TX
965,Margit,Osborn,margit.osborn@yahoo.com,Plainview,NY
966,Novella,Patel,novella.patel@gmail.com,Glen Cove,NY
967,Laurette,Hebert,laurette.hebert@msn.com,Canandaigua,NY
968,Jonna,Brown,jonna.brown@aol.com,Mahopac,NY
969,Jennell,Solis,jennell.solis@hotmail.com,Rochester,NY
970,Ruth,Horton,ruth.horton@gmail.com,Hollis,NY
971,Samual,Warner,samual.warner@gmail.com,Brentwood,NY
972,Damian,Mills,damian.mills@yahoo.com,Long Beach,NY
973,Margaretta,Clayton,margaretta.clayton@yahoo.com,Ridgecrest,CA
974,Marcell,Barrett,marcell.barrett@gmail.com,Astoria,NY
975,Annis,Sanchez,annis.sanchez@aol.com,Los Angeles,CA
976,Ayanna,Cherry,ayanna.cherry@yahoo.com,Smithtown,NY
977,Barton,Cox,barton.cox@yahoo.com,Amityville,NY
978,Diana,Reyes,diana.reyes@msn.com,Bronx,NY
979,Ingeborg,Ellison,ingeborg.ellison@yahoo.com,Ithaca,NY
980,Carter,Booth,carter.booth@msn.com,Port Chester,NY
981,Christel,Cardenas,christel.cardenas@aol.com,Long Beach,NY
982,Orval,Hunter,orval.hunter@aol.com,San Angelo,TX
983,Marguerite,Berger,marguerite.berger@aol.com,Fullerton,CA
984,Ivette,Warren,ivette.warren@gmail.com,Franklin Square,NY
985,Milagros,Weber,milagros.weber@hotmail.com,Harlingen,TX
986,Marcel,Lindsay,marcel.lindsay@hotmail.com,Ossining,NY
987,Louis,Powell,louis.powell@aol.com,Staten Island,NY
988,Vanda,Holmes,vanda.holmes@aol.com,Syosset,NY
989,Loreen,Byers,loreen.byers@yahoo.com,South Ozone Park,NY
990,Casimira,Chapman,casimira.chapman@yahoo.com,Monroe,NY
991,Brigida,Larson,brigida.larson@hotmail.com,Canyon Country,CA
992,Chere,Alston,chere.alston@gmail.com,Patchogue,NY
993,Giovanna,Jefferson,giovanna.jefferson@gmail.com,Ridgecrest,CA
994,Demarcus,Reese,demarcus.reese@gmail.com,Yorktown Heights,NY
995,Amina,Salazar,amina.salazar@aol.com,Canandaigua,NY
996,Serafina,Clemons,serafina.clemons@gmail.com,Shirley,NY
997,Trinidad,Mcclain,trinidad.mcclain@msn.com,Baldwin,NY
998,Heather,Chaney,heather.chaney@yahoo.com,Jamestown,NY
999,Latoya,Johns,latoya.johns@hotmail.com,Ballston Spa,NY
1000,Shiloh,Reeves,shiloh.reeves@msn.com,West Babylon,NY
1001,Lee,Roman,lee.roman@gmail.com,Brentwood,NY
1002,Cami,Williamson,cami.williamson@hotmail.com,Massapequa,NY
1003,Sharell,Ross,sharell.ross@msn.com,Vista,CA
1004,Jerald,Blackwell,jerald.blackwell@hotmail.com,East Elmhurst,NY
1005,Ruthanne,Franco,ruthanne.franco@yahoo.com,Astoria,NY
1006,Marjory,Leonard,marjory.leonard@msn.com,Apple Valley,CA
1007,Jimmy,Russell,jimmy.russell@hotmail.com,Howard Beach,NY
1008,Berneice,Pollard,berneice.pollard@hotmail.com,Forney,TX
1009,Deangelo,Cooley,deangelo.cooley@aol.com,Rosedale,NY
1010,Katia,Henry,katia.henry@msn.com,Bethpage,NY
1011,Sebrina,Gross,sebrina.gross@yahoo.com,Garland,TX
1012,Josephine,Dale,josephine.dale@aol.com,Baldwinsville,NY
1013,Alma,Peck,alma.peck@aol.com,Corona,NY
1014,Ling,Newman,ling.newman@msn.com,South Richmond Hill,NY
1015,Nichelle,Rosario,nichelle.rosario@hotmail.com,Garden City,NY
1016,Shenna,Benton,shenna.benton@msn.com,New York,NY
1017,Philip,Bryan,philip.bryan@hotmail.com,Oakland,CA
1018,Carita,Salinas,carita.salinas@yahoo.com,Maspeth,NY
1019,Janie,Herrera,janie.herrera@gmail.com,Elmhurst,NY
1020,Lorraine,Marks,lorraine.marks@msn.com,San Carlos,CA
1021,Nicolas,Carlson,nicolas.carlson@yahoo.com,Saint Albans,NY
1022,Hye,Mercer,hye.mercer@gmail.com,Mahopac,NY
1023,Adena,Blake,adena.blake@hotmail.com,Ballston Spa,NY
1024,Coleman,Boyd,coleman.boyd@yahoo.com,El Paso,TX
1025,Daphine,Willis,daphine.willis@msn.com,Farmingdale,NY
1026,Jenine,Dawson,jenine.dawson@msn.com,Endicott,NY
1027,Shanita,Wiley,shanita.wiley@yahoo.com,Saint Albans,NY
1028,Shanna,Bonner,shanna.bonner@msn.com,Canandaigua,NY
1029,Ping,Quinn,ping.quinn@gmail.com,Rowlett,TX
1030,Saran,Moses,saran.moses@yahoo.com,Brooklyn,NY
1031,Tonja,Bean,tonja.bean@aol.com,Fairport,NY
1032,Vernon,Knowles,vernon.knowles@yahoo.com,Huntington Station,NY
1033,Jeannette,Skinner,jeannette.skinner@yahoo.com,Forest Hills,NY
1034,Rico,Salas,rico.salas@msn.com,Centereach,NY
1035,Tangela,Hurley,tangela.hurley@msn.com,Campbell,CA
1036,Randee,Lester,randee.lester@gmail.com,Centereach,NY
1037,Ashanti,Hammond,ashanti.hammond@msn.com,Nanuet,NY
1038,Garry,Juarez,garry.juarez@hotmail.com,Forest Hills,NY
1039,Bee,Baker,bee.baker@aol.com,Liverpool,NY
1040,Shantae,Hammond,shantae.hammond@hotmail.com,Victoria,TX
1041,Bettye,Espinoza,bettye.espinoza@yahoo.com,Oswego,NY
1042,Larissa,Hays,larissa.hays@aol.com,Elmont,NY
1043,Diane,Jones,diane.jones@gmail.com,Fresh Meadows,NY
1044,Zenia,Bruce,zenia.bruce@aol.com,Rosedale,NY
1045,Pasquale,Hogan,pasquale.hogan@aol.com,Vista,CA
1046,Dane,Mcdaniel,dane.mcdaniel@hotmail.com,Canandaigua,NY
1047,Jamaal,Baker,jamaal.baker@hotmail.com,Elmhurst,NY
1048,Ji,Burt,ji.burt@hotmail.com,Apple Valley,CA
1049,Marcelino,Mcbride,marcelino.mcbride@hotmail.com,Clifton Park,NY
1050,Rozella,Fitzgerald,rozella.fitzgerald@yahoo.com,Shirley,NY
1051,Tonisha,Fowler,tonisha.fowler@msn.com,Huntington Station,NY
1052,Zora,Ford,zora.ford@gmail.com,Sacramento,CA
1053,Parthenia,Figueroa,parthenia.figueroa@msn.com,Mahopac,NY
1054,Arielle,Levine,arielle.levine@yahoo.com,Garland,TX
1055,Hildegarde,Christensen,hildegarde.christensen@hotmail.com,Maspeth,NY
1056,Rebbecca,Espinoza,rebbecca.espinoza@hotmail.com,Mount Vernon,NY
1057,Conchita,Boone,conchita.boone@gmail.com,Mount Vernon,NY
1058,Aisha,Woods,aisha.woods@gmail.com,Webster,NY
1059,Season,Harvey,season.harvey@yahoo.com,East Northport,NY
1060,Tommie,Cooley,tommie.cooley@yahoo.com,Lancaster,NY
1061,Alanna,Barry,alanna.barry@yahoo.com,Euless,TX
1062,Jerri,Guthrie,jerri.guthrie@msn.com,Carmel,NY
1063,Tammy,Austin,tammy.austin@yahoo.com,Lake Jackson,TX
1064,Patsy,Russo,patsy.russo@gmail.com,Rowlett,TX
1065,Desiree,Branch,desiree.branch@msn.com,San Lorenzo,CA
1066,Raeann,Duncan,raeann.duncan@aol.com,Anaheim,CA
1067,Lillia,Gillespie,lillia.gillespie@hotmail.com,Rego Park,NY
1068,Doris,Kaufman,doris.kaufman@gmail.com,Duarte,CA
1069,Rodolfo,Buck,rodolfo.buck@gmail.com,Shirley,NY
1070,Olimpia,Mays,olimpia.mays@aol.com,Oakland Gardens,NY
1071,Shemeka,Lyons,shemeka.lyons@msn.com,Pomona,CA
1072,Maryalice,Henry,maryalice.henry@msn.com,Richardson,TX
1073,Leeanne,Cross,leeanne.cross@yahoo.com,Bayside,NY
1074,Lanelle,Guerra,lanelle.guerra@yahoo.com,Floral Park,NY
1075,Dann,Huff,dann.huff@gmail.com,Huntington Station,NY
1076,Sherise,Mercer,sherise.mercer@gmail.com,Vista,CA
1077,Heather,Perry,heather.perry@gmail.com,Sunnyside,NY
1078,Theresia,Barron,theresia.barron@aol.com,Forest Hills,NY
1079,Cindi,Ellis,cindi.ellis@yahoo.com,Floral Park,NY
1080,Mirella,Duffy,mirella.duffy@yahoo.com,Longview,TX
1081,Carson,Macias,carson.macias@gmail.com,New Rochelle,NY
1082,Divina,Madden,divina.madden@gmail.com,Long Beach,NY
1083,Cher,Alston,cher.alston@msn.com,Wantagh,NY
1084,Regine,Odom,regine.odom@msn.com,Franklin Square,NY
1085,Adam,Thornton,adam.thornton@hotmail.com,Central Islip,NY
1086,Cori,Schwartz,cori.schwartz@msn.com,Jamaica,NY
1087,Willow,Gardner,willow.gardner@gmail.com,Pleasanton,CA
1088,Jane,Henderson,jane.henderson@hotmail.com,Apple Valley,CA
1089,Chere,Mcfadden,chere.mcfadden@yahoo.com,Orchard Park,NY
1090,Ira,Erickson,ira.erickson@aol.com,Port Jefferson Station,NY
1091,Risa,Gallagher,risa.gallagher@yahoo.com,Rocklin,CA
1092,Lavinia,Cotton,lavinia.cotton@yahoo.com,East Northport,NY
1093,Alejandrina,Hodges,alejandrina.hodges@msn.com,Deer Park,NY
1094,Keitha,Black,keitha.black@yahoo.com,Lindenhurst,NY
1095,Corene,Swanson,corene.swanson@aol.com,Rego Park,NY
1096,Tonda,Webb,tonda.webb@yahoo.com,Baldwinsville,NY
1097,Collen,Dennis,collen.dennis@gmail.com,San Pablo,CA
1098,Treasa,Dickerson,treasa.dickerson@hotmail.com,Rockville Centre,NY
1099,Jewell,Reyes,jewell.reyes@hotmail.com,Jackson Heights,NY
1100,Penny,Acevedo,penny.acevedo@yahoo.com,Ballston Spa,NY
1101,Louise,Flowers,louise.flowers@yahoo.com,Depew,NY
1102,Henrietta,Wagner,henrietta.wagner@hotmail.com,Fort Worth,TX
1103,Ardelia,Cooley,ardelia.cooley@aol.com,Canyon Country,CA
1104,Khalilah,Robertson,khalilah.robertson@aol.com,Spring Valley,NY
1105,Armando,Black,armando.black@gmail.com,Richardson,TX
1106,Jerri,Henry,jerri.henry@msn.com,Spring Valley,NY
1107,Lynda,Newman,lynda.newman@msn.com,Saratoga Springs,NY
1108,Bao,Wade,bao.wade@gmail.com,Desoto,TX
1109,Gussie,Harding,gussie.harding@gmail.com,Deer Park,NY
1110,Shirely,Cantrell,shirely.cantrell@aol.com,West Hempstead,NY
1111,Caroline,Jenkins,caroline.jenkins@msn.com,Richardson,TX
1112,Hollis,Rasmussen,hollis.rasmussen@yahoo.com,Massapequa,NY
1113,Kendra,Harrington,kendra.harrington@yahoo.com,Jamestown,NY
1114,Douglass,Blankenship,douglass.blankenship@hotmail.com,Albany,NY
1115,Lina,Meadows,lina.meadows@aol.com,Glen Cove,NY
1116,Patria,Harper,patria.harper@msn.com,Astoria,NY
1117,Jeffrey,Hill,jeffrey.hill@gmail.com,Rosedale,NY
1118,Ja,Dillard,ja.dillard@yahoo.com,Canyon Country,CA
1119,Tora,Dunlap,tora.dunlap@hotmail.com,Monsey,NY
1120,Karole,Alvarez,karole.alvarez@gmail.com,East Northport,NY
1121,Shasta,Combs,shasta.combs@yahoo.com,Yorktown Heights,NY
1122,Cicely,Deleon,cicely.deleon@yahoo.com,Massapequa Park,NY
1123,Raphael,O'neil,raphael.o'neil@aol.com,Fairport,NY
1124,Hubert,Reilly,hubert.reilly@hotmail.com,Amityville,NY
1125,Caleb,England,caleb.england@gmail.com,Pleasanton,CA
1126,Elmira,Levy,elmira.levy@gmail.com,Spring Valley,NY
1127,Waldo,Hart,waldo.hart@yahoo.com,Queensbury,NY
1128,Bea,Kane,bea.kane@aol.com,Mahopac,NY
1129,Gilberto,Sanders,gilberto.sanders@hotmail.com,Woodside,NY
1130,Benny,Bender,benny.bender@aol.com,Elmont,NY
1131,Desmond,Rose,desmond.rose@hotmail.com,Mount Vernon,NY
1132,Parthenia,Holman,parthenia.holman@gmail.com,Ithaca,NY
1133,Dung,King,dung.king@aol.com,West Islip,NY
1134,Sherril,Alvarado,sherril.alvarado@hotmail.com,Desoto,TX
1135,Alisia,Albert,alisia.albert@gmail.com,Garland,TX
1136,Kallie,Best,kallie.best@aol.com,Rochester,NY
1137,Dottie,Roberts,dottie.roberts@aol.com,Port Washington,NY
1138,Hubert,Stone,hubert.stone@hotmail.com,Ridgecrest,CA
1139,Gabriella,Jones,gabriella.jones@hotmail.com,Mount Vernon,NY
1140,Penney,Hall,penney.hall@msn.com,Liverpool,NY
1141,Mallie,Osborn,mallie.osborn@gmail.com,Newburgh,NY
1142,Britteny,Schroeder,britteny.schroeder@aol.com,Pittsford,NY
1143,Sommer,Hopkins,sommer.hopkins@gmail.com,Tonawanda,NY
1144,Jewel,Sparks,jewel.sparks@aol.com,Oakland Gardens,NY
1145,Deandrea,Vega,deandrea.vega@gmail.com,Yonkers,NY
1146,Charlsie,Carson,charlsie.carson@hotmail.com,Saint Albans,NY
1147,Kandace,Ayers,kandace.ayers@gmail.com,Santa Monica,CA
1148,Lenore,Valdez,lenore.valdez@msn.com,Spring Valley,NY
1149,Drucilla,Gilliam,drucilla.gilliam@hotmail.com,Santa Clara,CA
1150,Keturah,Reid,keturah.reid@yahoo.com,Corpus Christi,TX
1151,Herminia,Reyes,herminia.reyes@gmail.com,Centereach,NY
1152,Tuyet,Rosa,tuyet.rosa@aol.com,South El Monte,CA
1153,Ara,Vazquez,ara.vazquez@msn.com,San Carlos,CA
1154,Barry,Albert,barry.albert@gmail.com,Auburn,NY
1155,Verdell,Joyner,verdell.joyner@aol.com,Far Rockaway,NY
1156,Han,Wade,han.wade@hotmail.com,Howard Beach,NY
1157,Anton,Barton,anton.barton@msn.com,Buffalo,NY
1158,Vito,Pickett,vito.pickett@hotmail.com,Canandaigua,NY
1159,Charlene,Norris,charlene.norris@msn.com,Syosset,NY
1160,Efren,Whitfield,efren.whitfield@gmail.com,Euless,TX
1161,Santa,Larson,santa.larson@gmail.com,Valley Stream,NY
1162,Carmelina,Sellers,carmelina.sellers@hotmail.com,Ithaca,NY
1163,Carmela,Hays,carmela.hays@aol.com,Lawndale,CA
1164,Patrina,Tanner,patrina.tanner@gmail.com,Scarsdale,NY
1165,Rikki,Morrow,rikki.morrow@hotmail.com,Fort Worth,TX
1166,Junita,Reese,junita.reese@gmail.com,Bay Shore,NY
1167,Ryan,Carter,ryan.carter@yahoo.com,Nanuet,NY
1168,Almeta,Benjamin,almeta.benjamin@aol.com,Sunnyside,NY
1169,Beatris,Joyner,beatris.joyner@gmail.com,Spring Valley,NY
1170,Mechelle,Chan,mechelle.chan@gmail.com,Richmond Hill,NY
1171,Earlean,Pena,earlean.pena@yahoo.com,Rome,NY
1172,Katherin,Clark,katherin.clark@yahoo.com,Pittsford,NY
1173,Chanel,May,chanel.may@msn.com,Garden City,NY
1174,Aaron,Knapp,aaron.knapp@yahoo.com,Yonkers,NY
1175,Sindy,Anderson,sindy.anderson@gmail.com,Pomona,CA
1176,Sheree,Blanchard,sheree.blanchard@gmail.com,Queensbury,NY
1177,Charlesetta,Soto,charlesetta.soto@yahoo.com,Poughkeepsie,NY
1178,Wendie,Nash,wendie.nash@hotmail.com,Oxnard,CA
1179,Vernetta,Banks,vernetta.banks@aol.com,Brooklyn,NY
1180,Myrtle,Gardner,myrtle.gardner@aol.com,Farmingdale,NY
1181,Agustina,Lawrence,agustina.lawrence@yahoo.com,Brooklyn,NY
1182,Trinidad,Chapman,trinidad.chapman@aol.com,Ronkonkoma,NY
1183,Kim,Clark,kim.clark@msn.com,Merrick,NY
1184,Annabelle,Hebert,annabelle.hebert@aol.com,Spring Valley,NY
1185,Corine,Stuart,corine.stuart@msn.com,Clifton Park,NY
1186,Kiesha,Bond,kiesha.bond@aol.com,San Carlos,CA
1187,Kenyetta,Mason,kenyetta.mason@msn.com,Flushing,NY
1188,Marcene,Curtis,marcene.curtis@msn.com,Yonkers,NY
1189,Sheila,Goodman,sheila.goodman@msn.com,Uniondale,NY
1190,Romeo,Steele,romeo.steele@msn.com,Port Jefferson Station,NY
1191,Tam,Fisher,tam.fisher@aol.com,Rochester,NY
1192,Gena,Owens,gena.owens@gmail.com,Desoto,TX
1193,Phebe,Soto,phebe.soto@hotmail.com,South Ozone Park,NY
1194,Leticia,Snyder,leticia.snyder@yahoo.com,Pittsford,NY
1195,Chantell,Bridges,chantell.bridges@yahoo.com,Buffalo,NY
1196,Ileana,Holt,ileana.holt@msn.com,Patchogue,NY
1197,Nakisha,Clay,nakisha.clay@gmail.com,Port Washington,NY
1198,Cheryll,Snyder,cheryll.snyder@yahoo.com,Brooklyn,NY
1199,Consuela,Collier,consuela.collier@msn.com,North Tonawanda,NY
1200,Aubrey,Durham,aubrey.durham@aol.com,Port Washington,NY
1201,Nita,Guy,nita.guy@hotmail.com,Port Chester,NY
1202,Carmina,Emerson,carmina.emerson@hotmail.com,Banning,CA
1203,Georgeann,Rojas,georgeann.rojas@msn.com,Desoto,TX
1204,Leslie,Higgins,leslie.higgins@hotmail.com,Saratoga Springs,NY
1205,Emmaline,Huber,emmaline.huber@gmail.com,Mount Vernon,NY
1206,Mercy,Brown,mercy.brown@msn.com,Hollis,NY
1207,Jenell,Crosby,jenell.crosby@hotmail.com,Brentwood,NY
1208,Leila,Barr,leila.barr@yahoo.com,Carmel,NY
1209,Deandrea,Cox,deandrea.cox@msn.com,Huntington,NY
1210,Shawnna,Frank,shawnna.frank@hotmail.com,Woodside,NY
1211,Brenton,Whitaker,brenton.whitaker@gmail.com,Niagara Falls,NY
1212,Jaqueline,Cummings,jaqueline.cummings@hotmail.com,Huntington Station,NY
